variant,load,seed,arm,ticks,action_route_encoding,all_idle_candidate_contexts,all_idle_candidates_per_context_mean,all_idle_candidates_scored,assign_calls,assignment_time_ms_mean,avg_excess_delay,avg_excess_delay_label,avg_task_duration,bottleneck_CVaR,completed_order_flow_time_p95,completed_orders,completed_orders_delta_sum,completed_orders_per_congestion_event,completed_orders_per_severe_event,completed_tasks,completion_fraction,congestion_events,deadlock_ratio_max,deadlock_ratio_mean,decision_contexts_total,energy_candidates_per_context,energy_conv_active_contexts,energy_conv_active_rate,energy_conv_contexts,energy_conv_gate_g_mean,energy_conv_modified_decision_rate,energy_conv_modified_decisions,energy_conv_signal_selected_mean,energy_conv_v_state_mean,energy_conv_warmup_contexts,energy_conv_z_base_selected_mean,energy_conv_z_delta_selected_mean,energy_drift_signal,energy_noop_best_action_score_mean,energy_noop_contexts,energy_noop_cost_mean,energy_noop_deferred,energy_noop_rate,energy_noop_score_mean,energy_potential_mean,energy_score_mean,energy_scoring_candidates,energy_scoring_contexts,energy_scoring_mode,energy_service_relief_mean,fallback_greedy_calls,fallback_greedy_ratio,final_backlog_fraction,final_backlog_total,handoff_ratio_max,handoff_ratio_mean,long_risk_schema_version,model_assign_calls,model_inference_calls,model_inference_time_ms_mean,num_agents,online_robot_candidate_scope,open_order_age_p95,open_order_count,order_arrival_count,order_arrival_manifest_schema_version,order_arrival_replayed,pending_order_age_p95,pending_order_count,psi_dispatch_age_mean,psi_dispatch_attention_added,psi_dispatch_backlog_mean,psi_dispatch_changed_positions,psi_dispatch_contexts_seen,psi_dispatch_e_demand_modified,psi_dispatch_encoder_contract_verified,psi_dispatch_eval_calls,psi_dispatch_eval_time_ms_mean,psi_dispatch_hard_gate_added,psi_dispatch_head_loaded,psi_dispatch_j_mean,psi_dispatch_mode,psi_dispatch_no_assign_added,psi_dispatch_proposal_calls,psi_dispatch_reordered_calls,psi_dispatch_replacement_calls,psi_dispatch_replacement_count,psi_dispatch_requested_budget_mean,psi_dispatch_robot_scorer,psi_dispatch_robot_scorer_variant,psi_dispatch_s1_within_context,psi_dispatch_schema_version,psi_dispatch_service_debt_mean,psi_dispatch_service_mean,psi_dispatch_superset_size_mean,psi_dispatch_trace_dropped,psi_dispatch_trace_records,psi_dispatch_traffic_mean,psi_dispatch_unique_stations_mean,risk_guard_fallback,risk_guard_filtered,risk_max_count,risk_max_max,risk_max_mean,risk_max_min,risk_max_p50,risk_max_p90,risk_max_p95,risk_max_p99,risk_rate_per_100,severe_events,stall_ratio_max,stall_ratio_mean,station_admission_mode,station_capacity_rejections,station_max_committed_load,station_max_occupancy,station_pressure,unified_risk,wait_or_stall,wall_time_s,warmup_defer_calls,wm_label_cost
map20_r48_s4,low,930,ComboS1J1,1500,canonical_bfs_service_cell_v1,540,25.3185,13672,1500,277.2562,21.39146800501882,2.4391,35.67314930991217,0.1601,121.55,348,348.0,13.92,19.333333,1594,0.966667,25,0.1875,0.004472,540,0.0,98,0.1815,540,0.197994,0.0111,6,0.585231,4.077826,50,-3.177254,0.216056,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,540,conversion,0.0,0,0.0,0.033333,12.0,0.0625,0.001847,long_risk_6d_quantile_combo_v2,1497,13672,25.2692,48,all_idle,62.25,12,360,layer5_order_arrival_manifest_v1,True,0.0,0,0.010070903190882994,False,0.21074210650713585,5,549,False,True,365,25.643050134794354,False,True,0.089203778013058,j_ascending,False,1497,1,0,0,26.062124248496993,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.11040650484900957,0.18243507243597876,0.3667334669338677,0,0,0.21678549328815525,1.0164383561643835,0,0,13672,1.017574,0.258053,-0.033112,0.23214,0.41668,0.507511,0.756794,1.6667,18,0.083333,0.006208,physical_only_legacy,397,14,7,0.6691,1.0,0.0062,440.08,3,3.7204
map20_r48_s4,low,931,Greedy,1500,,,,,,,32.53001792114696,2.963,46.310483870967744,0.1249,148.0,495,495.0,1.201456,1.468843,2232,0.932203,412,0.583333,0.093458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071563,38.0,0.083333,0.005319,,,,,48,,346.25,36,531,layer5_order_arrival_manifest_v1,False,242.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4667,337,0.229167,0.041986,physical_only_legacy,4188,19,7,1.431,1.0,0.042,313.78,,4.3638
map20_r48_s4,low,931,Hungarian,1500,,,,,,,27.932479627473807,2.7693,41.920838183934805,0.1304,135.05,400,400.0,0.534759,0.542005,1718,0.753296,748,0.958333,0.352861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.427495,227.0,0.0625,0.003792,,,,,48,,770.0,131,531,layer5_order_arrival_manifest_v1,True,436.25,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.8667,738,0.1875,0.079486,physical_only_legacy,15173,16,7,2.0892,1.0,0.0795,510.8,,4.6392
map20_r48_s4,low,931,JSQ,1500,,,,,,,32.80772646536412,2.9447,46.80373001776199,0.1398,171.15,518,518.0,1.876812,2.642857,2252,0.975518,276,0.25,0.039167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024482,13.0,0.104167,0.007514,,,,,48,,64.0,13,531,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,196,0.25,0.035625,physical_only_legacy,2297,17,7,1.2801,1.0,0.0356,185.99,,4.2878
map20_r48_s4,low,931,PhaseC,1500,canonical_bfs_service_cell_v1,391,7.4322,2906,1500,62.0433,27.185701021355616,2.6911,40.96564531104921,0.1347,241.2,228,228.0,0.20339,0.206148,1077,0.429379,1121,1.0,0.607944,391,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,1.086629,577.0,0.083333,0.002319,long_risk_6d_quantile_combo_v2,1497,2906,24.7858,48,all_idle,1035.9,303,531,layer5_order_arrival_manifest_v1,True,913.7,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2906,0.99832,0.326254,-0.021389,0.321752,0.721599,0.844989,0.906547,74.7333,1106,0.145833,0.066278,physical_only_legacy,31037,16,7,2.9975,1.0,0.0663,795.3,3,5.0453
map20_r48_s4,low,931,ComboS1J1,1500,canonical_bfs_service_cell_v1,769,9.8296,7559,1500,164.812,31.757602468047597,2.7773,45.804759806081975,0.1328,171.0,516,516.0,1.862816,2.835165,2269,0.971751,277,0.270833,0.038528,769,0.0,246,0.3199,769,0.320476,0.0078,6,0.653265,9.263181,50,-1.887195,0.284457,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,769,conversion,0.0,0,0.0,0.028249,15.0,0.0625,0.004333,long_risk_6d_quantile_combo_v2,1497,7559,24.8719,48,all_idle,266.0,15,531,layer5_order_arrival_manifest_v1,True,0.0,0,0.03712712744856282,False,0.23851728374984388,51,860,False,True,577,24.95994749422503,False,True,0.08627927177163272,j_ascending,False,1497,19,11,11,9.159652638610554,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.1378222055992034,0.2325411095067339,0.5744822979291917,0,0,0.21566184523493745,1.0606585788561524,0,0,7559,1.098716,0.504876,0.001084,0.522097,0.849766,0.904076,1.007721,18.4667,182,0.25,0.040306,physical_only_legacy,1442,18,7,1.1648,1.0,0.0403,696.12,3,4.1441
map20_r48_s4,low,932,Greedy,1500,,,,,,,27.473098330241186,2.5428,41.08719851576994,0.1187,151.9,363,363.0,0.453184,0.520803,1617,0.801325,801,0.9375,0.347069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.324503,147.0,0.083333,0.003806,,,,,48,,710.5,90,453,layer5_order_arrival_manifest_v1,False,386.0,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4,697,0.3125,0.104694,physical_only_legacy,13799,21,7,2.1719,1.0,0.1047,749.12,,4.5808
map20_r48_s4,low,932,Hungarian,1500,,,,,,,23.78494623655914,2.2354,36.81317204301075,0.1468,130.2,153,153.0,0.124694,0.12603,744,0.337748,1227,1.0,0.714917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.260486,571.0,0.0625,0.002528,,,,,48,,1125.75,300,453,layer5_order_arrival_manifest_v1,True,992.5,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,1214,0.145833,0.086292,physical_only_legacy,35396,14,7,3.305,1.0,0.0863,946.0,,5.0033
map20_r48_s4,low,932,JSQ,1500,,,,,,,28.140432098765434,2.5722,41.6440329218107,0.1355,150.0,441,441.0,1.909091,3.644628,1944,0.97351,231,0.354167,0.025194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02649,12.0,0.0625,0.003722,,,,,48,,79.5,12,453,layer5_order_arrival_manifest_v1,True,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.4,121,0.145833,0.012889,physical_only_legacy,2001,20,7,1.0709,1.0,0.0129,65.88,,3.9699
map20_r48_s4,low,932,PhaseC,1500,canonical_bfs_service_cell_v1,477,9.7128,4633,1500,96.4955,28.297904191616766,2.5827,42.334580838323355,0.1298,187.45,314,314.0,0.33691,0.361751,1336,0.693157,932,1.0,0.442889,477,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.538631,244.0,0.104167,0.004514,long_risk_6d_quantile_combo_v2,1497,4633,25.0576,48,all_idle,779.1,139,453,layer5_order_arrival_manifest_v1,True,625.4,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4633,1.007941,0.460225,0.001533,0.433734,0.815643,0.864891,0.928814,62.1333,868,0.1875,0.092958,physical_only_legacy,20690,20,7,2.5289,1.0,0.093,646.39,3,4.7786
map20_r48_s4,low,932,ComboS1J1,1500,canonical_bfs_service_cell_v1,643,16.944,10895,1500,224.5532,27.805717310746427,2.5688,41.41662255161461,0.1392,144.6,439,439.0,6.183099,7.701754,1889,0.969095,71,0.229167,0.016889,643,0.0,174,0.2706,643,0.279582,0.0233,15,0.646105,6.832292,50,-2.636878,0.233135,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,643,conversion,0.0,0,0.0,0.030905,14.0,0.0625,0.002806,long_risk_6d_quantile_combo_v2,1497,10895,25.0138,48,all_idle,71.75,14,453,layer5_order_arrival_manifest_v1,True,0.0,0,0.01733630233369301,False,0.20374864024864214,7,650,False,True,455,25.4822529647704,False,True,0.10350422949047362,j_ascending,False,1497,3,0,0,18.46426185704743,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.11054247129116773,0.2037435804737302,0.43420173680694724,0,0,0.224349821089552,1.0131868131868131,0,0,10895,1.015813,0.373619,0.001533,0.335506,0.675251,0.754611,0.93385,4.7333,57,0.145833,0.018903,physical_only_legacy,995,19,7,0.9816,1.0,0.0189,437.49,3,3.9334
map20_r48_s4,low,933,Greedy,1500,,,,,,,33.860366713681245,2.737,47.85425481899389,0.1262,173.0,485,485.0,1.279683,1.590164,2127,0.952849,379,0.270833,0.042806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051081,26.0,0.083333,0.007792,,,,,48,,137.15,24,509,layer5_order_arrival_manifest_v1,False,57.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2667,305,0.208333,0.025514,physical_only_legacy,3457,20,7,1.3737,1.0,0.0255,131.18,,4.207
