variant,arm,load,seed,map_rows,map_cols,num_robots,num_stations,robot_density,order_arrival_count,completion_fraction,completed_orders,completed_tasks,avg_task_duration,avg_excess_delay,open_order_count,pending_order_count,stall_ratio_mean,stall_ratio_max,deadlock_ratio_mean,deadlock_ratio_max,congestion_events,severe_events,risk_rate_per_100
map30_r162_s4,phasec,mid,705,30,30,162,4,0.18,523,0.4416826003824092,231,1045,55.48612440191388,37.34258373205741,292,160,0.081675,0.117284,0.516531,0.907407,1266,1221,84.4
map30_r162_s4,phasec,mid,706,30,30,162,4,0.18,555,0.6432432432432432,357,1421,94.93173821252638,77.14004222378607,198,102,0.054588,0.123457,0.418889,0.666667,1299,1252,86.6
map30_r162_s4,phasec,mid,707,30,30,162,4,0.18,495,0.8666666666666667,429,1733,102.07097518753606,83.91633006347375,66,5,0.053588,0.098765,0.313609,0.493827,1391,1389,92.7333
map30_r162_s4,phasec,mid,708,30,30,162,4,0.18,502,0.5179282868525896,260,1199,56.81234361968307,39.783152627189324,242,127,0.070494,0.123457,0.400959,0.802469,1020,994,68.0
map30_r162_s4,phasec,mid,709,30,30,162,4,0.18,547,0.5594149908592322,306,1310,52.18854961832061,34.87175572519084,241,145,0.041395,0.104938,0.446156,0.722222,1237,1216,82.4667
map30_r162_s4,phasec,mid,710,30,30,162,4,0.18,443,0.417607223476298,185,900,64.8,47.845555555555556,258,140,0.105156,0.141975,0.515243,0.858025,1207,1189,80.4667
map30_r162_s4,combo_s1_j1,high,701,30,30,162,4,0.18,564,0.6063829787234043,342,1392,61.33045977011494,43.916666666666664,222,122,0.062745,0.117284,0.432128,0.697531,1304,1285,86.9333
map30_r162_s4,combo_s1_j1,high,702,30,30,162,4,0.18,549,0.639344262295082,351,1526,60.48885976408912,42.870249017038006,198,91,0.062905,0.111111,0.381922,0.722222,1297,1212,86.4667
map30_r162_s4,combo_s1_j1,high,703,30,30,162,4,0.18,578,0.356401384083045,206,979,95.39427987742594,78.16036772216547,372,232,0.095251,0.135802,0.620716,0.962963,1359,1316,90.6
map30_r162_s4,combo_s1_j1,high,704,30,30,162,4,0.18,597,0.7805695142378559,466,2053,72.9196298100341,54.98977106673161,131,41,0.062679,0.141975,0.253728,0.574074,1155,1032,77.0
map30_r162_s4,combo_s1_j1,high,705,30,30,162,4,0.18,598,0.47324414715719065,283,1281,56.46448087431694,38.70023419203747,315,189,0.113379,0.185185,0.46784,0.907407,1237,1171,82.4667
map30_r162_s4,combo_s1_j1,high,706,30,30,162,4,0.18,566,0.6501766784452296,368,1696,64.11261792452831,45.935731132075475,198,90,0.072342,0.148148,0.319683,0.777778,952,880,63.4667
map30_r162_s4,combo_s1_j1,high,707,30,30,162,4,0.18,523,0.5889101338432122,308,1392,90.4705459770115,73.09123563218391,215,94,0.069169,0.141975,0.498313,0.858025,1435,1394,95.6667
map30_r162_s4,combo_s1_j1,high,708,30,30,162,4,0.18,550,0.7836363636363637,431,1877,53.18646776771444,34.86787426744806,119,40,0.061132,0.12963,0.211568,0.592593,730,691,48.6667
map30_r162_s4,combo_s1_j1,high,709,30,30,162,4,0.18,540,0.5574074074074075,301,1318,50.31411229135053,32.52503793626707,239,148,0.061794,0.092593,0.418321,0.697531,1201,1167,80.0667
map30_r162_s4,combo_s1_j1,high,710,30,30,162,4,0.18,542,0.26752767527675275,145,770,68.19350649350649,50.86753246753247,397,258,0.102288,0.141975,0.640086,1.0,1286,1266,85.7333
map30_r162_s4,greedy,high,701,30,30,162,4,0.18,564,0.1950354609929078,110,586,54.215017064846414,38.834470989761094,454,308,0.17358,0.240741,0.706325,1.0,1375,1358,91.6667
map30_r162_s4,greedy,high,702,30,30,162,4,0.18,549,0.6830601092896175,375,1623,97.48059149722735,79.88046826863832,174,65,0.051148,0.117284,0.353288,0.598765,1342,1282,89.4667
map30_r162_s4,greedy,high,703,30,30,162,4,0.18,578,0.39792387543252594,230,1035,83.02415458937197,66.29082125603864,348,212,0.100819,0.148148,0.613909,0.944444,1416,1387,94.4
map30_r162_s4,greedy,high,704,30,30,162,4,0.18,597,0.49246231155778897,294,1295,101.55289575289575,84.17065637065637,303,163,0.054695,0.123457,0.525605,0.876543,1289,1286,85.9333
map30_r162_s4,greedy,high,705,30,30,162,4,0.18,598,0.5367892976588629,321,1315,61.85779467680609,44.895817490494295,277,158,0.038412,0.104938,0.513658,0.777778,1408,1404,93.8667
map30_r162_s4,greedy,high,706,30,30,162,4,0.18,566,0.3833922261484099,217,933,65.9871382636656,49.638799571275456,349,212,0.095835,0.12963,0.629724,0.975309,1417,1394,94.4667
map30_r162_s4,greedy,high,707,30,30,162,4,0.18,523,0.38049713193116635,199,879,110.20477815699658,93.38452787258248,324,187,0.096041,0.148148,0.668029,0.95679,1451,1441,96.7333
map30_r162_s4,greedy,high,708,30,30,162,4,0.18,550,0.4218181818181818,232,1025,113.13463414634147,94.91414634146342,318,191,0.079144,0.141975,0.503996,0.845679,1373,1339,91.5333
map30_r162_s4,greedy,high,709,30,30,162,4,0.18,540,0.5907407407407408,319,1424,52.57162921348315,35.03511235955056,221,133,0.054741,0.104938,0.384984,0.679012,1125,1059,75.0
map30_r162_s4,greedy,high,710,30,30,162,4,0.18,542,0.3062730627306273,166,814,69.83169533169533,53.11056511056511,376,231,0.094395,0.123457,0.631477,1.0,1376,1370,91.7333
map30_r162_s4,hungarian,high,701,30,30,162,4,0.18,564,0.6223404255319149,351,1372,116.68221574344024,99.22594752186589,213,100,0.069037,0.135802,0.499687,0.703704,1432,1421,95.4667
map30_r162_s4,hungarian,high,702,30,30,162,4,0.18,549,0.44990892531876137,247,1097,86.06016408386509,68.34184138559708,302,146,0.085436,0.135802,0.575103,0.969136,1386,1383,92.4
map30_r162_s4,hungarian,high,703,30,30,162,4,0.18,578,0.2958477508650519,171,820,72.94878048780488,56.94146341463415,407,266,0.123379,0.160494,0.66923,0.993827,1406,1382,93.7333
map30_r162_s4,hungarian,high,704,30,30,162,4,0.18,597,0.5996649916247906,358,1495,58.11705685618729,40.96254180602007,239,126,0.042325,0.104938,0.422761,0.753086,1277,1268,85.1333
map30_r162_s4,hungarian,high,705,30,30,162,4,0.18,598,0.5535117056856187,331,1308,79.00764525993884,61.64831804281346,267,152,0.041078,0.092593,0.518811,0.765432,1416,1407,94.4
map30_r162_s4,hungarian,high,706,30,30,162,4,0.18,566,0.5706713780918727,323,1267,70.36306235201263,53.187845303867405,243,137,0.055716,0.123457,0.498543,0.722222,1419,1416,94.6
map30_r162_s4,hungarian,high,707,30,30,162,4,0.18,523,0.2332695984703633,122,649,56.604006163328194,41.175654853620955,401,264,0.093115,0.12963,0.733235,1.0,1459,1394,97.2667
map30_r162_s4,hungarian,high,708,30,30,162,4,0.18,550,0.5290909090909091,291,1214,51.07413509060955,33.167215815485996,259,157,0.083947,0.135802,0.453383,0.734568,1394,1346,92.9333
map30_r162_s4,hungarian,high,709,30,30,162,4,0.18,540,0.5592592592592592,302,1300,48.21769230769231,30.613846153846154,238,142,0.035086,0.074074,0.458399,0.728395,1238,1220,82.5333
map30_r162_s4,hungarian,high,710,30,30,162,4,0.18,542,0.4483394833948339,243,1039,46.460057747834455,29.45524542829644,299,178,0.088198,0.141975,0.536872,0.796296,1386,1371,92.4
map30_r162_s4,jsq,high,701,30,30,162,4,0.18,564,0.374113475177305,211,930,106.99462365591398,90.06129032258065,353,197,0.139728,0.222222,0.619626,0.981481,1375,1358,91.6667
map30_r162_s4,jsq,high,702,30,30,162,4,0.18,549,0.6830601092896175,375,1623,97.48059149722735,79.88046826863832,174,65,0.051148,0.117284,0.353288,0.598765,1342,1282,89.4667
map30_r162_s4,jsq,high,703,30,30,162,4,0.18,578,0.39792387543252594,230,1035,83.02415458937197,66.29082125603864,348,212,0.100819,0.148148,0.613909,0.944444,1416,1387,94.4
map30_r162_s4,jsq,high,704,30,30,162,4,0.18,597,0.49246231155778897,294,1295,101.55289575289575,84.17065637065637,303,163,0.054695,0.123457,0.525605,0.876543,1289,1286,85.9333
map30_r162_s4,jsq,high,705,30,30,162,4,0.18,598,0.5367892976588629,321,1315,61.85779467680609,44.895817490494295,277,158,0.038412,0.104938,0.513658,0.777778,1408,1404,93.8667
map30_r162_s4,jsq,high,706,30,30,162,4,0.18,566,0.7226148409893993,409,1587,92.26591052299936,74.6086956521739,157,65,0.051942,0.117284,0.425267,0.648148,1416,1398,94.4
map30_r162_s4,jsq,high,707,30,30,162,4,0.18,523,0.38049713193116635,199,879,110.20477815699658,93.38452787258248,324,187,0.096041,0.148148,0.668029,0.95679,1451,1441,96.7333
map30_r162_s4,jsq,high,708,30,30,162,4,0.18,550,0.4218181818181818,232,1025,113.13463414634147,94.91414634146342,318,191,0.079144,0.141975,0.503996,0.845679,1373,1339,91.5333
map30_r162_s4,jsq,high,709,30,30,162,4,0.18,540,0.5907407407407408,319,1424,52.592696629213485,35.056179775280896,221,133,0.054737,0.104938,0.384955,0.679012,1125,1059,75.0
map30_r162_s4,jsq,high,710,30,30,162,4,0.18,542,0.30996309963099633,168,798,94.27443609022556,78.0501253132832,374,232,0.086029,0.123457,0.665881,0.993827,1375,1371,91.6667
map30_r162_s4,phasec,high,701,30,30,162,4,0.18,564,0.3120567375886525,176,795,41.484276729559745,24.942138364779876,388,252,0.146831,0.185185,0.646893,0.987654,1310,1307,87.3333
map30_r162_s4,phasec,high,702,30,30,162,4,0.18,549,0.46083788706739526,253,1150,68.46695652173914,50.82869565217391,296,170,0.087572,0.135802,0.565165,1.0,1338,1317,89.2
map30_r162_s4,phasec,high,703,30,30,162,4,0.18,578,0.4100346020761246,237,1074,83.35940409683427,66.29702048417133,341,200,0.082914,0.166667,0.582638,0.932099,1364,1318,90.9333
map30_r162_s4,phasec,high,704,30,30,162,4,0.18,597,0.7922948073701842,473,2056,76.31809338521401,58.0807392996109,124,37,0.061753,0.197531,0.228115,0.5,1168,1060,77.8667
map30_r162_s4,phasec,high,705,30,30,162,4,0.18,598,0.4698996655518395,281,1261,57.19111816019033,38.98413957176844,317,181,0.086819,0.148148,0.468436,0.901235,1183,1109,78.8667
map30_r162_s4,phasec,high,706,30,30,162,4,0.18,566,0.6024734982332155,341,1551,63.67117988394584,46.165054803352675,225,111,0.083733,0.17284,0.361317,0.790123,1008,989,67.2
map30_r162_s4,phasec,high,707,30,30,162,4,0.18,523,0.5315487571701721,278,1286,115.37091757387248,97.55132192846034,245,128,0.084062,0.179012,0.536473,0.932099,1389,1372,92.6
map30_r162_s4,phasec,high,708,30,30,162,4,0.18,550,0.6727272727272727,370,1616,59.63675742574257,41.58106435643565,180,93,0.056185,0.111111,0.316053,0.67284,969,926,64.6
map30_r162_s4,phasec,high,709,30,30,162,4,0.18,540,0.5814814814814815,314,1401,49.71734475374733,31.39186295503212,226,137,0.077556,0.12963,0.375988,0.679012,1079,1054,71.9333
map30_r162_s4,phasec,high,710,30,30,162,4,0.18,542,0.5701107011070111,309,1278,113.01251956181534,95.25586854460094,233,122,0.089658,0.141975,0.481938,0.734568,1347,1313,89.8
map40_r192_s4,combo_s1_j1,low,701,40,40,192,4,0.12,496,0.8870967741935484,440,1885,63.0525198938992,37.92413793103448,56,0,0.016524,0.0625,0.080965,0.270833,524,514,34.9333
map40_r192_s4,combo_s1_j1,low,702,40,40,192,4,0.12,339,0.9469026548672567,321,1331,50.944402704733285,24.711495116453793,18,0,0.001681,0.026042,0.003132,0.015625,0,0,0.0
map40_r192_s4,combo_s1_j1,low,703,40,40,192,4,0.12,563,0.7673179396092362,432,2014,67.11817279046673,43.372393247269116,131,0,0.028406,0.067708,0.282969,0.671875,1018,994,67.8667
map40_r192_s4,combo_s1_j1,low,704,40,40,192,4,0.12,536,0.878731343283582,471,2077,67.43042850264806,42.67501203659124,65,0,0.039097,0.130208,0.060444,0.302083,334,238,22.2667
map40_r192_s4,combo_s1_j1,low,705,40,40,192,4,0.12,470,0.8765957446808511,412,1702,69.28730904817861,45.37837837837838,58,0,0.020087,0.057292,0.118997,0.34375,675,656,45.0
map40_r192_s4,combo_s1_j1,low,706,40,40,192,4,0.12,521,0.9596928982725528,500,2087,66.92668902731194,41.99664590321035,21,0,0.015448,0.072917,0.019299,0.088542,13,0,0.8667
map40_r192_s4,combo_s1_j1,low,707,40,40,192,4,0.12,338,0.6982248520710059,236,1231,45.32900081234769,23.037367993501217,102,0,0.051882,0.078125,0.310063,0.677083,1273,1244,84.8667
map40_r192_s4,combo_s1_j1,low,708,40,40,192,4,0.12,356,0.7191011235955056,256,1183,50.459847844463226,27.346576500422653,100,2,0.025535,0.052083,0.275726,0.588542,1254,1212,83.6
map40_r192_s4,combo_s1_j1,low,709,40,40,192,4,0.12,404,0.9504950495049505,384,1643,55.16555082166768,29.38587948874011,20,0,0.006635,0.03125,0.006472,0.03125,0,0,0.0
map40_r192_s4,combo_s1_j1,low,710,40,40,192,4,0.12,374,0.7700534759358288,288,1376,48.34229651162791,24.98110465116279,86,0,0.041066,0.067708,0.236563,0.552083,1118,1096,74.5333
map40_r192_s4,greedy,low,701,40,40,192,4,0.12,496,0.7036290322580645,349,1757,120.6084234490609,96.10130904951622,147,17,0.05983,0.140625,0.484295,0.8125,1334,1248,88.9333
map40_r192_s4,greedy,low,702,40,40,192,4,0.12,339,0.9469026548672567,321,1334,47.16191904047976,21.59445277361319,18,0,0.001031,0.03125,0.000128,0.010417,0,0,0.0
map40_r192_s4,greedy,low,703,40,40,192,4,0.12,563,0.6518650088809946,367,1676,59.6736276849642,36.43257756563246,196,55,0.059024,0.109375,0.391524,0.963542,1116,1084,74.4
map40_r192_s4,greedy,low,704,40,40,192,4,0.12,536,0.7742537313432836,415,1899,61.5202738283307,38.489731437598735,121,1,0.016472,0.083333,0.182674,0.755208,684,647,45.6
map40_r192_s4,greedy,low,705,40,40,192,4,0.12,470,0.7446808510638298,350,1582,71.75094816687736,48.58849557522124,120,1,0.050247,0.135417,0.317708,0.734375,1419,1194,94.6
map40_r192_s4,greedy,low,706,40,40,192,4,0.12,521,0.8809980806142035,459,1967,57.57447890188104,33.04219623792577,62,0,0.020438,0.0625,0.069962,0.333333,446,425,29.7333
map40_r192_s4,greedy,low,707,40,40,192,4,0.12,338,0.5355029585798816,181,1015,69.25812807881773,47.96256157635468,157,15,0.054851,0.104167,0.523674,0.963542,1411,1340,94.0667
map40_r192_s4,greedy,low,708,40,40,192,4,0.12,356,0.702247191011236,250,1174,49.509369676320276,27.422487223168655,106,0,0.043788,0.0625,0.332681,0.640625,1346,1313,89.7333
map40_r192_s4,greedy,low,709,40,40,192,4,0.12,404,0.8044554455445545,325,1522,63.852168199737186,39.113666228646515,79,0,0.041104,0.083333,0.216403,0.510417,1170,1124,78.0
map40_r192_s4,greedy,low,710,40,40,192,4,0.12,374,0.6684491978609626,250,1231,60.789601949634445,38.79935012185215,124,2,0.063253,0.114583,0.471819,0.822917,1408,1387,93.8667
map40_r192_s4,hungarian,low,701,40,40,192,4,0.12,496,0.5745967741935484,285,1374,87.43886462882097,64.21324599708879,211,63,0.075552,0.130208,0.574781,1.0,1321,1268,88.0667
map40_r192_s4,hungarian,low,702,40,40,192,4,0.12,339,0.9498525073746312,322,1338,47.44843049327354,21.77877428998505,17,0,0.001194,0.03125,0.0,0.0,0,0,0.0
map40_r192_s4,hungarian,low,703,40,40,192,4,0.12,563,0.650088809946714,366,1695,66.58466076696165,43.20294985250737,197,47,0.060212,0.109375,0.389062,0.979167,1073,1021,71.5333
map40_r192_s4,hungarian,low,704,40,40,192,4,0.12,536,0.7667910447761194,411,1892,53.4899577167019,30.552325581395348,125,0,0.020646,0.072917,0.184913,0.786458,697,671,46.4667
map40_r192_s4,hungarian,low,705,40,40,192,4,0.12,470,0.7425531914893617,349,1600,71.108125,48.07375,121,0,0.056201,0.119792,0.34842,0.84375,1229,1119,81.9333
map40_r192_s4,hungarian,low,706,40,40,192,4,0.12,521,0.8675623800383877,452,1952,62.83299180327869,38.56301229508197,69,0,0.021326,0.078125,0.108333,0.395833,625,602,41.6667
map40_r192_s4,hungarian,low,707,40,40,192,4,0.12,338,0.5769230769230769,195,1078,113.83580705009277,92.32560296846012,143,0,0.054701,0.104167,0.571045,0.869792,1431,1406,95.4
map40_r192_s4,hungarian,low,708,40,40,192,4,0.12,356,0.6882022471910112,245,1189,57.15306980656013,35.566021867115225,111,0,0.084115,0.166667,0.391705,0.692708,1438,1424,95.8667
map40_r192_s4,hungarian,low,709,40,40,192,4,0.12,404,0.8292079207920792,335,1557,67.95504174694926,43.19396274887605,69,0,0.031931,0.083333,0.154288,0.411458,1090,982,72.6667
map40_r192_s4,hungarian,low,710,40,40,192,4,0.12,374,0.679144385026738,254,1262,66.48177496038035,43.83993660855784,120,1,0.058705,0.109375,0.472771,0.802083,1404,1387,93.6
map40_r192_s4,jsq,low,701,40,40,192,4,0.12,496,0.6532258064516129,324,1588,99.22670025188917,76.44080604534005,172,28,0.068517,0.119792,0.497208,0.958333,1334,1248,88.9333
map40_r192_s4,jsq,low,702,40,40,192,4,0.12,339,0.9469026548672567,321,1334,47.16191904047976,21.59445277361319,18,0,0.001031,0.03125,0.000128,0.010417,0,0,0.0
map40_r192_s4,jsq,low,703,40,40,192,4,0.12,563,0.6536412078152753,368,1687,59.584469472436275,36.30823947836396,195,57,0.059014,0.109375,0.390528,0.958333,1116,1084,74.4
map40_r192_s4,jsq,low,704,40,40,192,4,0.12,536,0.7742537313432836,415,1899,61.51606108478146,38.48288572933123,121,1,0.016472,0.083333,0.182642,0.755208,684,647,45.6
map40_r192_s4,jsq,low,705,40,40,192,4,0.12,470,0.7446808510638298,350,1582,71.75094816687736,48.58849557522124,120,1,0.050247,0.135417,0.317708,0.734375,1419,1194,94.6
map40_r192_s4,jsq,low,706,40,40,192,4,0.12,521,0.8809980806142035,459,1967,57.57447890188104,33.04219623792577,62,0,0.020438,0.0625,0.069962,0.333333,446,425,29.7333
map40_r192_s4,jsq,low,707,40,40,192,4,0.12,338,0.5355029585798816,181,1012,69.4911067193676,48.11462450592885,157,16,0.054851,0.104167,0.523535,0.963542,1411,1340,94.0667
map40_r192_s4,jsq,low,708,40,40,192,4,0.12,356,0.702247191011236,250,1174,49.509369676320276,27.422487223168655,106,0,0.043788,0.0625,0.332681,0.640625,1346,1313,89.7333
map40_r192_s4,jsq,low,709,40,40,192,4,0.12,404,0.8044554455445545,325,1522,63.852168199737186,39.113666228646515,79,0,0.041104,0.083333,0.216403,0.510417,1170,1124,78.0
map40_r192_s4,jsq,low,710,40,40,192,4,0.12,374,0.4786096256684492,179,916,71.75436681222708,50.282751091703055,195,55,0.075448,0.125,0.635417,0.989583,1408,1387,93.8667
map40_r192_s4,phasec,low,701,40,40,192,4,0.12,496,0.9435483870967742,468,1926,65.71495327102804,40.37902388369678,28,0,0.01392,0.072917,0.01692,0.114583,24,20,1.6
map40_r192_s4,phasec,low,702,40,40,192,4,0.12,339,0.9174041297935103,311,1298,50.67873651771957,24.406779661016948,28,0,0.010628,0.078125,0.010094,0.072917,36,0,2.4
map40_r192_s4,phasec,low,703,40,40,192,4,0.12,563,0.8312611012433393,468,2058,65.50728862973762,41.74732750242954,95,0,0.014007,0.057292,0.117257,0.40625,684,684,45.6
map40_r192_s4,phasec,low,704,40,40,192,4,0.12,536,0.8246268656716418,442,2014,63.835650446871895,39.540714995034755,94,0,0.045444,0.114583,0.14575,0.515625,621,554,41.4
map40_r192_s4,phasec,low,705,40,40,192,4,0.12,470,0.8489361702127659,399,1655,51.475528700906345,27.692447129909365,71,0,0.02017,0.072917,0.112406,0.385417,627,626,41.8
map40_r192_s4,phasec,low,706,40,40,192,4,0.12,521,0.3896353166986564,203,1009,55.218037661050545,32.75322101090188,318,165,0.074656,0.114583,0.644368,1.0,1274,1273,84.9333
map40_r192_s4,phasec,low,707,40,40,192,4,0.12,338,0.742603550295858,251,1325,101.31396226415094,78.44377358490566,87,1,0.060181,0.114583,0.335104,0.536458,1386,1384,92.4
map40_r192_s4,phasec,low,708,40,40,192,4,0.12,356,0.8960674157303371,319,1308,57.9434250764526,32.4434250764526,37,0,0.03692,0.104167,0.038778,0.098958,285,0,19.0
map40_r192_s4,phasec,low,709,40,40,192,4,0.12,404,0.8143564356435643,329,1529,54.646827992151735,30.35448005232178,75,0,0.033073,0.078125,0.174403,0.421875,918,884,61.2
map40_r192_s4,phasec,low,710,40,40,192,4,0.12,374,0.946524064171123,354,1543,52.88788075178224,27.25145819831497,20,0,0.001951,0.026042,0.002181,0.036458,0,0,0.0
map40_r192_s4,combo_s1_j1,mid,701,40,40,192,4,0.12,568,0.5176056338028169,294,1485,59.64915824915825,36.117171717171715,274,154,0.05001,0.088542,0.483184,0.973958,1170,1145,78.0
map40_r192_s4,combo_s1_j1,mid,702,40,40,192,4,0.12,437,0.9336384439359268,408,1720,54.181395348837206,28.392441860465116,29,0,0.015448,0.067708,0.014941,0.057292,0,0,0.0
map40_r192_s4,combo_s1_j1,mid,703,40,40,192,4,0.12,526,0.5038022813688213,265,1324,58.65256797583081,35.72885196374622,261,123,0.06551,0.114583,0.546413,0.989583,1231,1228,82.0667
map40_r192_s4,combo_s1_j1,mid,704,40,40,192,4,0.12,470,0.6914893617021277,325,1591,77.91263356379635,53.62979258328095,145,7,0.067083,0.125,0.368778,0.859375,896,892,59.7333
map40_r192_s4,combo_s1_j1,mid,705,40,40,192,4,0.12,523,0.9598470363288719,502,1999,57.39419709854928,32.34967483741871,21,0,0.003021,0.036458,0.003083,0.052083,0,0,0.0
map40_r192_s4,combo_s1_j1,mid,706,40,40,192,4,0.12,555,0.954954954954955,530,2151,61.59879125987913,37.132961413296144,25,0,0.016997,0.078125,0.018913,0.083333,10,0,0.6667
map40_r192_s4,combo_s1_j1,mid,707,40,40,192,4,0.12,495,0.6707070707070707,332,1585,54.22082018927445,30.762145110410096,163,16,0.074594,0.098958,0.543566,0.90625,1372,1363,91.4667
map40_r192_s4,combo_s1_j1,mid,708,40,40,192,4,0.12,502,0.6713147410358565,337,1571,60.27498408656906,36.830681094844046,165,23,0.035705,0.114583,0.399417,0.958333,1162,1155,77.4667
map40_r192_s4,combo_s1_j1,mid,709,40,40,192,4,0.12,547,0.5630712979890311,308,1527,58.65684348395547,34.84282907662082,239,116,0.055014,0.088542,0.481882,0.979167,1123,1111,74.8667
map40_r192_s4,combo_s1_j1,mid,710,40,40,192,4,0.12,443,0.7246049661399548,321,1529,60.63178548070634,37.197514715500326,122,1,0.054785,0.104167,0.316674,0.729167,1126,1103,75.0667
